"SalePrice","TotalRooms","Bedrooms","FullBath","HalfBath","Fireplaces","LivArea","GarageArea","PoolArea","YearBuilt","YearSold","BldgType"
179540,8,3,2,1,1,1456,400,0,2007,2007,"1Fam"
176485,6,3,2,0,0,1302,436,0,2007,2007,"1Fam"
181134,6,3,2,0,0,1340,396,0,2007,2007,"1Fam"
156932,6,3,2,1,1,1412,432,0,2006,2007,"1Fam"
166000,6,3,2,1,0,1504,440,0,2007,2007,"1Fam"
177594,7,3,2,1,0,1456,400,0,2007,2007,"1Fam"
173500,6,3,2,0,0,1258,462,0,2007,2007,"1Fam"
172500,6,2,2,0,1,1258,648,0,2006,2007,"TwnhsE"
194201,7,2,0,2,1,1402,648,0,2006,2007,"TwnhsE"
226500,7,2,2,0,1,1589,630,0,2003,2007,"TwnhsE"
185485,6,2,2,0,1,1266,388,0,2007,2007,"1Fam"
259000,7,3,2,0,1,1530,630,0,2004,2007,"1Fam"
188500,5,2,2,0,0,1119,437,0,2004,2007,"1Fam"
175000,8,3,2,1,1,1374,400,0,2004,2007,"1Fam"
215000,8,4,2,1,1,1959,434,0,2004,2007,"1Fam"
206580,6,3,2,1,1,1525,534,0,2006,2007,"1Fam"
183500,7,3,2,1,1,1720,440,0,2004,2007,"1Fam"
211000,8,4,2,1,1,1948,434,0,2003,2007,"1Fam"
181000,7,3,2,1,1,1690,463,0,2000,2007,"1Fam"
219500,8,4,2,1,1,1995,435,0,2002,2007,"1Fam"
175000,7,3,2,1,1,1647,460,0,1999,2007,"1Fam"
170000,8,3,2,1,1,1430,400,0,2000,2007,"1Fam"
162000,6,3,2,1,0,1320,400,0,2003,2007,"1Fam"
187000,7,3,2,1,1,1690,442,0,2000,2007,"1Fam"
185000,7,3,2,1,1,1644,460,0,1999,2007,"1Fam"
384500,8,4,2,1,2,2551,925,0,1997,2007,"1Fam"
248000,8,4,2,1,1,2285,648,0,2000,2007,"1Fam"
410000,9,4,2,1,1,3078,806,0,1998,2007,"1Fam"
322500,9,4,2,1,1,2582,758,0,1998,2007,"1Fam"
252000,8,4,2,1,1,2385,600,0,1998,2007,"1Fam"
269790,8,3,2,1,1,2013,455,0,1996,2007,"1Fam"
315750,8,3,2,1,1,2398,834,0,1996,2007,"1Fam"
290000,9,4,2,1,1,2520,721,0,1995,2007,"1Fam"
290000,9,4,2,1,1,2531,752,0,1995,2007,"1Fam"
430000,10,4,3,0,1,3228,546,0,1992,2007,"1Fam"
263000,9,4,2,1,1,2202,517,0,1992,2007,"1Fam"
330000,8,4,2,1,1,2538,933,0,1996,2007,"1Fam"
213133,5,3,2,0,0,1369,605,0,2007,2007,"1Fam"
260261,6,3,2,0,1,1542,852,0,2007,2007,"1Fam"
320000,8,3,2,0,1,1905,788,0,2006,2007,"1Fam"
282922,6,3,2,0,0,1464,754,0,2007,2007,"1Fam"
215000,7,3,2,0,1,1534,484,0,2006,2007,"1Fam"
419005,6,1,2,0,1,1966,1092,0,2007,2007,"1Fam"
255000,8,3,2,0,1,1636,865,0,2006,2007,"1Fam"
147000,7,2,2,0,1,1795,895,0,2006,2007,"1Fam"
311872,8,3,2,0,1,1726,786,0,2007,2007,"1Fam"
248328,7,3,2,0,0,1689,954,0,2007,2007,"1Fam"
227000,7,3,2,0,1,1588,825,0,2006,2007,"1Fam"
260000,7,3,2,0,0,1538,484,0,2005,2007,"1Fam"
225000,7,3,2,0,0,1496,474,0,2007,2007,"1Fam"
249000,7,3,2,0,1,1506,672,0,2005,2007,"1Fam"
307000,7,3,2,0,1,1694,636,0,2004,2007,"1Fam"
250000,7,3,2,1,0,1977,574,0,2006,2007,"1Fam"
221300,7,3,2,1,0,1830,859,0,2006,2007,"1Fam"
208900,6,3,2,0,0,1338,598,0,2007,2007,"1Fam"
210400,6,3,2,0,0,1335,575,0,2006,2007,"1Fam"
255000,8,3,2,1,0,1792,590,0,2007,2007,"1Fam"
270000,8,3,2,1,1,1959,1025,0,2006,2007,"1Fam"
303477,11,4,2,1,1,2610,550,0,2007,2007,"1Fam"
249700,7,3,2,0,0,1656,826,0,2006,2007,"1Fam"
227875,7,3,3,0,0,1761,578,0,2007,2007,"1Fam"
261329,6,2,2,0,1,1584,594,0,2007,2007,"1Fam"
253000,5,2,2,0,1,1685,658,0,2006,2007,"1Fam"
265000,9,4,2,1,1,2443,744,0,2004,2007,"1Fam"
340000,8,4,3,0,1,2466,610,0,2004,2007,"1Fam"
146000,6,3,1,1,0,1100,0,0,2006,2007,"1Fam"
147000,5,3,1,1,0,1143,0,0,2006,2007,"1Fam"
149000,6,3,1,0,0,1094,576,0,2003,2007,"1Fam"
181000,7,3,2,0,0,1486,566,0,2006,2007,"1Fam"
201000,7,3,2,1,0,1721,471,0,1994,2007,"1Fam"
191750,7,3,2,1,0,1820,492,0,1993,2007,"1Fam"
179000,6,3,2,0,0,1349,539,0,2000,2007,"1Fam"
215000,5,3,2,0,1,1494,514,0,1998,2007,"1Fam"
179200,5,2,2,0,0,1575,529,0,1992,2007,"TwnhsE"
128000,5,2,1,1,2,1266,283,0,1980,2007,"TwnhsE"
144000,5,2,1,0,0,884,504,0,1983,2007,"1Fam"
144000,10,4,2,0,2,2020,630,0,1977,2007,"Duplex"
120750,5,2,1,0,0,894,308,0,1977,2007,"1Fam"
132500,5,2,1,0,0,970,624,0,1963,2007,"1Fam"
132000,6,3,1,0,0,1057,576,0,1962,2007,"1Fam"
132500,6,3,1,0,0,999,264,0,1962,2007,"1Fam"
129000,5,3,1,1,0,1120,544,0,1961,2007,"1Fam"
143900,8,3,1,1,1,1696,349,0,1962,2007,"1Fam"
145000,5,3,1,1,0,1040,686,0,1968,2007,"1Fam"
128500,5,3,1,0,0,988,572,0,1961,2007,"1Fam"
125500,6,3,1,0,0,902,288,0,1967,2007,"1Fam"
3e+05,7,3,2,1,1,2503,564,0,1990,2007,"1Fam"
294000,9,3,2,1,2,2167,518,0,1974,2007,"1Fam"
129000,5,2,1,0,0,1037,431,0,1974,2007,"1Fam"
171000,6,3,2,0,2,1701,611,0,1975,2007,"1Fam"
147000,5,2,1,0,1,1055,542,0,1973,2007,"1Fam"
302000,9,4,2,1,1,2810,750,0,1990,2007,"1Fam"
285000,9,4,2,1,1,2872,541,0,1992,2007,"1Fam"
214000,6,2,2,0,1,1378,540,0,2004,2007,"TwnhsE"
166000,5,2,2,0,0,1151,484,0,2006,2007,"TwnhsE"
193800,5,2,2,0,0,1565,476,0,2006,2007,"TwnhsE"
208900,5,2,2,0,1,1352,466,0,2006,2007,"TwnhsE"
194000,5,2,2,0,1,1352,466,0,2006,2007,"TwnhsE"
164700,5,2,2,1,0,1250,528,0,2006,2007,"TwnhsE"
176500,6,3,2,1,1,1501,440,0,1999,2007,"Twnhs"
176000,5,2,2,1,1,1458,440,0,1999,2007,"TwnhsE"
168500,4,2,2,1,1,1512,440,0,2000,2007,"TwnhsE"
177000,4,3,2,1,0,1573,440,0,2000,2007,"Twnhs"
177000,5,3,2,1,1,1525,440,0,2000,2007,"Twnhs"
148800,4,2,2,1,0,1102,480,0,2004,2007,"TwnhsE"
174000,5,2,2,1,0,1441,492,0,1999,2007,"Twnhs"
239000,7,3,2,1,1,1950,576,0,1997,2007,"1Fam"
204000,5,3,2,0,0,1358,625,0,1999,2007,"1Fam"
301000,8,3,2,1,2,2048,552,0,2003,2007,"1Fam"
312500,8,3,2,1,2,2362,1105,0,1998,2007,"1Fam"
279700,5,1,1,1,1,1494,478,0,1994,2007,"TwnhsE"
255000,8,3,2,1,1,2362,546,0,1980,2007,"1Fam"
194000,5,2,1,1,1,1432,588,0,1978,2007,"1Fam"
218000,6,3,2,0,1,1437,528,0,1976,2007,"1Fam"
213750,4,1,1,0,2,1295,571,0,1978,2007,"TwnhsE"
187000,7,3,2,1,1,1855,512,0,1976,2007,"1Fam"
181500,6,3,2,0,1,1262,460,0,1976,2007,"1Fam"
373000,7,2,2,0,2,2497,676,0,1981,2007,"1Fam"
190000,12,4,2,2,1,2620,600,0,1977,2007,"Duplex"
226000,7,3,2,1,1,1929,650,0,2001,2007,"1Fam"
143450,7,3,1,1,0,1152,412,0,1968,2007,"1Fam"
240050,8,4,2,1,1,2411,570,0,1970,2007,"1Fam"
162500,6,3,1,0,0,1082,480,0,1969,2007,"1Fam"
164000,6,3,1,1,0,1295,528,0,1968,2007,"1Fam"
185000,8,3,2,0,1,1610,515,0,1972,2007,"1Fam"
188500,6,2,2,0,1,1594,472,0,1993,2007,"1Fam"
255000,8,3,2,1,1,2075,473,0,1993,2007,"1Fam"
136905,8,4,2,0,0,1680,528,0,1976,2007,"Duplex"
158500,6,3,2,0,1,1093,484,0,1966,2007,"1Fam"
175500,6,3,1,1,1,1242,528,0,1973,2007,"1Fam"
127000,6,3,1,0,0,1052,311,0,1963,2007,"1Fam"
127000,5,3,1,0,0,1107,308,0,1967,2007,"1Fam"
143000,5,3,2,0,1,1214,318,0,1967,2007,"1Fam"
156000,6,3,1,1,0,1073,515,0,1965,2007,"1Fam"
144000,6,2,1,0,1,1344,484,0,1958,2007,"1Fam"
119000,10,6,2,0,0,1728,352,0,1964,2007,"Duplex"
103000,8,2,2,0,0,1224,530,0,1964,2007,"Duplex"
139900,6,3,1,0,1,1422,286,0,1960,2007,"1Fam"
151500,5,2,1,0,0,958,301,0,1960,2007,"1Fam"
126500,6,3,1,1,0,1065,461,0,1960,2007,"1Fam"
145000,6,3,1,0,0,1138,264,0,1958,2007,"1Fam"
120000,5,2,1,0,0,912,297,0,1958,2007,"1Fam"
124000,6,2,1,0,1,1074,396,0,1956,2007,"1Fam"
106500,5,3,1,0,0,882,294,0,1959,2007,"1Fam"
140500,6,2,1,0,1,1187,440,0,1961,2007,"1Fam"
137500,5,3,1,0,1,964,784,0,1961,2007,"1Fam"
117600,5,3,1,0,0,894,312,0,1960,2007,"1Fam"
163500,6,3,2,0,1,1200,440,0,1966,2007,"1Fam"
161000,5,3,2,0,0,1042,440,0,1965,2007,"1Fam"
158000,7,3,2,0,0,1302,309,0,1964,2007,"1Fam"
224500,8,5,2,1,1,2154,539,0,1964,2007,"1Fam"
147000,7,3,1,0,1,1374,286,0,1964,2007,"1Fam"
2e+05,6,3,1,1,1,1652,510,0,1959,2007,"1Fam"
181900,7,3,1,0,2,1429,572,0,1960,2007,"1Fam"
150750,7,3,1,0,0,1327,624,0,1959,2007,"1Fam"
101800,6,2,2,0,0,1224,462,0,1962,2007,"Duplex"
124000,4,2,1,0,1,932,306,0,1950,2007,"1Fam"
138500,4,2,1,0,0,908,512,0,1940,2007,"1Fam"
64500,4,2,1,0,0,666,0,0,1946,2007,"1Fam"
64000,4,2,1,0,0,670,0,0,1945,2007,"1Fam"
112000,5,2,1,0,0,808,308,0,1958,2007,"1Fam"
165000,9,4,1,1,1,1977,540,0,1964,2007,"1Fam"
144000,6,2,1,0,0,1150,288,0,1955,2007,"1Fam"
137000,10,4,2,0,0,1920,400,0,1948,2007,"Duplex"
105000,6,3,1,0,1,1376,240,0,1941,2007,"1Fam"
146500,7,3,1,1,2,1644,312,0,1942,2007,"1Fam"
126000,8,4,2,0,0,1560,792,0,1968,2007,"Duplex"
175000,6,3,2,0,1,1280,432,0,1966,2007,"1Fam"
158500,6,3,1,0,1,1254,525,0,1961,2007,"1Fam"
114500,5,2,1,0,0,912,275,0,1958,2007,"1Fam"
144000,7,3,1,1,0,1524,315,0,1958,2007,"1Fam"
129000,7,3,2,1,1,2380,596,0,1965,2007,"1Fam"
141000,4,2,1,0,0,936,315,0,1957,2007,"1Fam"
131000,6,3,1,0,0,1008,308,0,1956,2007,"1Fam"
142100,6,3,1,0,0,1053,692,0,1963,2007,"1Fam"
139000,6,3,1,0,0,1056,308,0,1958,2007,"1Fam"
157900,7,4,1,1,0,1442,301,0,1958,2007,"1Fam"
139400,6,3,1,0,0,1056,260,0,1954,2007,"1Fam"
150000,6,3,1,1,2,1244,336,0,1957,2007,"1Fam"
120000,6,3,1,0,1,1144,336,0,1960,2007,"1Fam"
174850,8,4,1,0,3,1721,464,0,1957,2007,"1Fam"
116000,5,2,1,0,0,922,308,0,1957,2007,"1Fam"
135000,6,3,1,0,0,1048,286,0,1956,2007,"1Fam"
163500,7,3,2,0,1,1657,484,0,1970,2007,"1Fam"
130000,7,3,1,0,1,1411,310,0,1955,2007,"1Fam"
129500,5,3,1,0,0,1216,336,0,1955,2007,"1Fam"
142000,6,3,1,1,0,1154,336,0,1953,2007,"1Fam"
128600,8,4,2,0,0,1560,484,0,1958,2007,"Duplex"
125000,5,2,1,0,0,948,410,0,1952,2007,"1Fam"
136000,6,3,1,0,0,1040,293,0,1953,2007,"1Fam"
134500,6,2,1,0,0,1008,240,0,1953,2007,"1Fam"
127000,5,3,1,0,0,925,252,0,1956,2007,"1Fam"
130000,6,3,1,0,1,1360,572,0,1955,2007,"1Fam"
115000,7,4,1,0,0,1540,352,0,1955,2007,"1Fam"
116900,5,3,1,0,2,925,390,0,1955,2007,"1Fam"
132000,4,2,1,0,0,928,252,0,1956,2007,"1Fam"
153000,6,3,1,0,1,1647,280,368,1953,2007,"1Fam"
112500,6,2,1,0,0,924,420,0,1952,2007,"1Fam"
138000,7,3,2,0,0,1544,0,0,1890,2007,"1Fam"
135000,4,2,1,0,0,893,576,0,1949,2007,"1Fam"
156000,7,3,1,0,1,1728,371,0,1953,2007,"1Fam"
301600,9,4,3,1,0,3086,1200,0,1935,2007,"1Fam"
109000,5,2,1,0,0,1034,240,0,1940,2007,"1Fam"
103200,4,1,1,0,0,882,0,0,1956,2007,"1Fam"
128500,6,1,2,0,0,1281,580,0,1925,2007,"1Fam"
64500,5,4,2,0,0,968,216,0,1927,2007,"1Fam"
148000,6,3,1,1,0,1534,0,0,1895,2007,"1Fam"
86000,4,2,1,0,0,691,216,0,1920,2007,"1Fam"
172000,6,4,2,0,2,1651,276,0,1963,2007,"1Fam"
120000,5,3,1,0,0,888,240,0,1961,2007,"1Fam"
128500,5,3,1,0,0,952,288,0,1968,2007,"1Fam"
135000,9,5,1,2,2,2080,504,0,1969,2007,"1Fam"
122900,6,3,1,0,1,924,576,0,1949,2007,"1Fam"
119200,5,2,1,0,1,1082,240,0,1948,2007,"1Fam"
143000,7,3,2,0,1,1846,315,0,1949,2007,"1Fam"
119000,6,3,1,0,0,988,276,0,1950,2007,"1Fam"
102000,6,3,1,1,1,1238,357,0,1950,2007,"1Fam"
129000,5,3,1,0,0,864,720,0,1950,2007,"1Fam"
135000,6,2,1,0,0,1134,254,0,1960,2007,"1Fam"
152000,6,3,1,0,0,1040,286,0,1959,2007,"1Fam"
140000,6,3,1,0,1,1170,338,0,1958,2007,"1Fam"
152000,6,3,1,1,0,1242,324,0,1960,2007,"1Fam"
156500,6,3,1,0,2,1377,351,0,1960,2007,"1Fam"
141000,10,6,2,0,0,1800,0,0,1961,2007,"Duplex"
99000,7,3,1,0,0,925,300,0,1961,2007,"1Fam"
187000,7,3,2,1,1,1851,440,0,1964,2007,"1Fam"
169500,8,4,2,0,1,1812,264,0,1962,2007,"1Fam"
125500,5,2,1,0,0,864,294,0,1962,2007,"1Fam"
130000,6,3,1,0,1,936,288,0,1962,2007,"1Fam"
103000,5,2,1,0,0,960,576,0,1926,2007,"1Fam"
132000,7,2,2,0,0,1432,360,0,1910,2007,"1Fam"
127500,6,3,1,0,0,1296,576,0,1927,2007,"1Fam"
89500,4,2,1,0,1,1022,184,0,1922,2007,"1Fam"
140000,4,2,1,0,0,936,672,0,1980,2007,"Duplex"
99900,5,2,1,0,1,967,180,0,1920,2007,"1Fam"
1e+05,6,2,1,0,0,1047,273,0,1885,2007,"1Fam"
130000,5,2,1,0,2,1072,379,0,1940,2007,"1Fam"
135000,6,2,1,0,1,1174,576,0,1900,2007,"1Fam"
120000,6,2,1,1,0,1183,308,0,1948,2007,"1Fam"
89471,7,2,1,0,0,1131,672,0,1937,2007,"1Fam"
85000,6,3,1,0,0,1141,252,0,1900,2007,"1Fam"
108500,5,2,1,0,0,960,308,0,1920,2007,"1Fam"
137000,7,4,2,1,0,1798,342,0,1900,2007,"1Fam"
110500,4,2,1,0,0,866,0,0,1945,2007,"1Fam"
1e+05,5,2,1,0,0,968,480,0,1923,2007,"1Fam"
184900,7,3,2,1,0,1772,816,0,1910,2007,"1Fam"
145000,9,4,1,1,1,1642,374,0,1927,2007,"1Fam"
125000,6,3,1,0,0,1472,250,0,1925,2007,"1Fam"
114000,6,3,1,0,0,1232,480,0,1910,2007,"1Fam"
90000,10,5,2,0,0,2337,560,0,1900,2007,"2fmCon"
144100,6,3,2,0,0,1650,468,0,1910,2007,"1Fam"
117500,8,5,2,0,0,2210,205,0,1880,2007,"1Fam"
124500,6,3,1,1,1,1358,336,0,1930,2007,"1Fam"
185000,8,3,2,0,1,2454,576,0,1879,2007,"1Fam"
133900,9,4,2,0,1,2291,506,0,1910,2007,"2fmCon"
152000,5,3,2,0,0,1616,216,0,1926,2007,"1Fam"
153500,5,2,1,0,0,1559,812,0,1948,2007,"1Fam"
159500,8,3,1,1,0,2554,704,0,1890,2007,"1Fam"
87000,6,2,1,0,0,1248,160,0,1930,2007,"1Fam"
104500,5,2,1,0,0,968,331,0,1956,2007,"1Fam"
110000,6,1,2,0,1,1382,384,0,1949,2007,"1Fam"
136500,6,1,1,0,1,1060,308,0,1925,2007,"1Fam"
128250,6,3,1,0,0,1435,308,0,1950,2007,"1Fam"
144000,6,3,1,0,1,1167,495,0,1920,2007,"1Fam"
210000,6,3,1,1,1,1635,440,0,1923,2007,"1Fam"
135000,6,3,2,0,0,1274,224,0,1939,2007,"1Fam"
128000,6,3,1,1,2,1232,217,0,1939,2007,"1Fam"
131000,6,3,1,0,1,1218,440,0,1941,2007,"1Fam"
113000,5,2,1,0,0,884,240,0,1939,2007,"1Fam"
126000,6,3,1,1,1,1409,528,0,1938,2007,"1Fam"
132000,7,4,1,0,0,1322,280,0,1939,2007,"1Fam"
131750,6,3,1,0,1,1426,230,0,1930,2007,"1Fam"
132500,6,2,1,0,0,1281,379,0,1926,2007,"1Fam"
137500,8,4,1,1,0,1513,180,0,1920,2007,"1Fam"
132000,5,2,1,0,0,854,576,0,1929,2007,"1Fam"
127500,6,3,1,0,1,1367,560,0,1931,2007,"1Fam"
102000,5,2,1,0,1,986,180,0,1926,2007,"1Fam"
2e+05,8,4,2,1,0,2264,408,0,1918,2007,"1Fam"
180500,8,3,1,0,1,1824,520,0,1919,2007,"1Fam"
165000,7,3,1,0,0,1376,576,0,1920,2007,"1Fam"
90000,7,4,1,0,0,1316,576,0,1926,2007,"1Fam"
153575,7,3,1,0,0,1396,384,0,1915,2007,"1Fam"
140000,6,3,1,1,1,1344,456,0,1929,2007,"1Fam"
136000,10,5,2,0,1,2526,216,0,1916,2007,"1Fam"
113000,7,3,2,0,0,1173,240,0,1901,2007,"1Fam"
117000,6,2,1,0,0,1214,216,0,1901,2007,"1Fam"
169500,7,4,1,1,2,1818,240,0,1931,2007,"1Fam"
139400,6,3,1,0,1,1108,280,0,1930,2007,"1Fam"
202500,9,5,3,0,1,2294,658,0,1963,2007,"1Fam"
127000,7,3,1,1,0,1355,0,0,1914,2007,"1Fam"
141000,6,3,1,1,1,1375,544,0,1937,2007,"1Fam"
212300,8,4,1,1,2,1952,299,0,1950,2007,"1Fam"
161000,7,3,1,1,1,2180,720,0,1915,2007,"1Fam"
99500,5,3,2,0,0,1315,436,0,1958,2007,"2fmCon"
101000,6,3,1,0,0,1111,288,0,1920,2007,"1Fam"
109900,5,2,1,0,0,1196,440,0,1916,2007,"1Fam"
128500,7,2,1,1,0,1382,660,0,1941,2007,"1Fam"
122000,9,4,1,1,1,1889,308,0,1910,2007,"2fmCon"
87000,5,3,1,0,1,840,0,0,1930,2007,"1Fam"
219000,7,3,1,1,2,2267,498,0,1937,2007,"1Fam"
200500,12,3,3,0,1,3086,0,0,1946,2007,"1Fam"
126000,7,3,1,1,0,1134,240,0,1940,2007,"1Fam"
108500,4,2,1,0,0,1282,240,0,1942,2007,"2fmCon"
130000,6,3,1,0,0,999,308,0,1963,2007,"2fmCon"
158450,6,2,1,0,1,1452,572,0,1964,2007,"1Fam"
115400,5,3,1,0,0,1005,440,0,1964,2007,"1Fam"
118500,5,3,1,0,0,1029,261,0,1961,2007,"1Fam"
165000,5,3,2,0,1,1020,528,0,1964,2007,"1Fam"
123000,6,3,1,0,0,1040,264,0,1966,2007,"1Fam"
129000,6,3,1,0,0,913,240,0,1966,2007,"1Fam"
125000,5,3,1,0,0,894,384,0,1966,2007,"1Fam"
108000,6,3,1,0,0,948,300,0,1968,2007,"1Fam"
119900,6,2,1,0,0,868,576,0,1971,2007,"2fmCon"
115000,5,3,1,0,0,897,264,0,1968,2007,"1Fam"
134500,5,2,1,0,0,943,528,0,1967,2007,"1Fam"
127000,6,3,1,0,0,955,386,0,1966,2007,"1Fam"
129000,5,3,1,0,1,894,450,0,1968,2007,"1Fam"
143500,7,3,1,1,1,1285,528,0,1977,2007,"1Fam"
129000,6,3,1,0,0,912,315,0,1966,2007,"1Fam"
187000,6,3,1,0,1,1375,323,0,1956,2007,"1Fam"
158000,11,4,3,0,1,2654,638,0,1920,2007,"1Fam"
112000,7,3,2,0,0,1416,576,0,1918,2007,"1Fam"
165250,6,2,1,1,2,1302,224,0,1940,2007,"1Fam"
150000,6,3,1,0,1,1299,494,0,1954,2007,"1Fam"
137000,6,3,1,0,2,1176,303,0,1958,2007,"1Fam"
89500,5,3,1,0,0,998,460,0,1945,2007,"1Fam"
302000,5,2,2,0,2,1824,739,0,1971,2007,"1Fam"
182000,7,3,2,0,1,1522,552,0,1984,2007,"1Fam"
211000,8,4,2,1,1,2060,521,0,1988,2007,"1Fam"
216000,6,3,2,0,1,1325,576,0,1948,2007,"1Fam"
130000,6,3,2,0,1,1630,649,0,1953,2007,"1Fam"
109900,4,2,1,0,0,1242,336,0,1946,2007,"1Fam"
255000,6,4,3,0,2,2422,527,0,1954,2007,"1Fam"
243000,7,4,2,0,1,2158,576,0,1950,2007,"1Fam"
154000,6,3,1,1,0,1626,332,0,1954,2007,"1Fam"
118000,6,3,1,0,0,864,399,0,1958,2007,"1Fam"
80000,5,3,1,0,0,943,308,0,1958,2007,"1Fam"
150000,8,4,2,0,0,1440,0,0,1977,2007,"Duplex"
86000,5,2,1,0,0,605,0,0,1920,2007,"1Fam"
130000,5,2,2,0,0,1038,264,0,1984,2007,"TwnhsE"
125000,7,4,1,0,0,1342,256,0,1951,2007,"1Fam"
136500,7,4,1,0,1,1480,253,0,1951,2007,"1Fam"
96000,7,4,2,0,0,1362,280,0,1920,2007,"1Fam"
120000,7,3,1,0,1,1340,252,0,1957,2007,"1Fam"
228500,7,4,2,0,1,1822,515,444,1984,2007,"1Fam"
179900,6,3,2,0,1,1442,719,0,1990,2007,"1Fam"
225000,8,4,2,1,1,2243,746,0,1990,2007,"1Fam"
301000,8,4,2,1,1,2730,576,0,1986,2007,"1Fam"
238000,8,4,2,1,1,2127,833,0,1991,2007,"1Fam"
228500,7,3,2,1,1,1982,575,0,1989,2007,"1Fam"
220000,7,3,2,1,1,1958,499,0,1994,2007,"1Fam"
383970,10,4,2,1,1,2696,792,0,2007,2007,"1Fam"
424870,11,4,3,0,1,2828,1052,0,2006,2007,"1Fam"
250000,7,3,2,0,1,1651,870,0,2007,2007,"1Fam"
360000,8,3,2,1,0,2140,894,0,2006,2007,"1Fam"
279500,7,3,2,0,1,1494,840,0,2006,2007,"1Fam"
200141,6,3,2,0,1,1316,440,0,2007,2007,"1Fam"
246500,7,3,2,0,1,1651,870,0,2007,2007,"1Fam"
276000,10,3,2,1,1,2574,868,0,2007,2007,"1Fam"
203000,6,3,2,0,0,1274,508,0,2005,2007,"1Fam"
155835,8,3,2,1,1,1456,440,0,2006,2007,"1Fam"
194000,5,2,2,0,0,1240,826,0,2006,2007,"1Fam"
195400,6,2,2,0,0,1208,628,0,2007,2007,"1Fam"
217000,7,3,2,0,0,1546,796,0,2005,2007,"1Fam"
212999,7,3,2,0,1,1500,674,0,2006,2007,"1Fam"
175900,6,2,2,0,0,1270,524,0,2005,2007,"1Fam"
191000,7,3,2,1,0,1795,578,0,2005,2007,"1Fam"
176432,6,3,2,0,1,1314,440,0,2006,2007,"1Fam"
277000,7,3,2,1,1,2062,454,0,1988,2007,"1Fam"
207000,7,3,2,1,1,1873,619,0,1988,2007,"1Fam"
277000,7,4,2,0,2,2144,389,0,1958,2007,"1Fam"
240000,9,3,2,1,2,1953,501,0,1992,2007,"1Fam"
187500,9,5,2,1,0,2087,444,0,1966,2007,"1Fam"
279000,5,0,0,1,2,1743,529,0,1976,2007,"1Fam"
139500,6,3,1,0,0,1022,747,0,1994,2007,"1Fam"
126000,5,3,1,0,0,990,299,0,1994,2007,"1Fam"
177500,6,3,2,0,0,1200,521,0,1995,2007,"1Fam"
175000,6,3,2,1,0,1308,497,0,1997,2007,"1Fam"
211000,7,3,2,1,0,1796,546,0,1998,2007,"1Fam"
146000,5,3,1,0,0,990,384,0,1994,2007,"1Fam"
147900,6,3,1,1,0,1097,242,0,1996,2007,"1Fam"
123600,5,3,1,0,0,990,0,0,1994,2007,"1Fam"
204750,7,3,2,1,0,1786,684,0,1997,2007,"1Fam"
235500,7,3,2,1,1,1873,597,0,1999,2007,"1Fam"
217000,7,3,2,1,1,1753,534,0,1998,2007,"1Fam"
190550,7,3,2,1,0,1690,517,0,2001,2007,"1Fam"
217500,7,3,2,1,1,1842,486,0,2000,2007,"1Fam"
226000,7,3,2,0,0,1479,558,0,2003,2007,"1Fam"
180000,8,3,2,1,0,1668,500,0,2003,2007,"1Fam"
131000,5,3,1,0,0,894,440,0,1974,2007,"1Fam"
153500,6,3,2,0,1,1025,370,0,1976,2007,"1Fam"
160000,6,3,2,0,1,1009,576,0,1977,2007,"1Fam"
134900,5,3,1,1,0,1040,748,0,1977,2007,"1Fam"
130000,5,3,1,0,0,907,308,0,1977,2007,"1Fam"
120000,5,3,1,0,0,879,440,0,1975,2007,"1Fam"
112500,5,3,1,0,0,882,461,0,1972,2007,"1Fam"
122000,5,3,1,1,0,969,440,0,1975,2007,"1Fam"
127000,5,3,1,0,0,864,576,0,1972,2007,"1Fam"
117000,5,3,1,0,0,875,728,0,1972,2007,"1Fam"
305900,8,3,2,0,0,2000,888,0,2004,2007,"1Fam"
228500,7,3,2,1,1,2169,647,0,2002,2007,"1Fam"
270000,7,3,2,0,1,1673,583,0,2000,2007,"1Fam"
192000,6,3,2,0,1,1459,527,0,2002,2007,"1Fam"
213000,7,3,2,1,1,1932,610,0,2003,2007,"1Fam"
2e+05,7,3,2,1,0,1729,542,0,2002,2007,"1Fam"
267000,9,4,2,1,1,2452,683,0,1998,2007,"1Fam"
228000,7,3,2,0,1,1592,484,0,1994,2007,"1Fam"
275000,7,4,2,1,1,2439,560,0,2001,2007,"1Fam"
211000,7,3,2,1,2,1992,608,0,1996,2007,"1Fam"
285000,7,3,2,0,1,1668,702,0,2002,2007,"1Fam"
240000,8,3,2,1,1,2090,556,0,1995,2007,"1Fam"
131500,3,1,1,0,0,848,420,0,2003,2007,"TwnhsE"
246900,5,1,1,1,1,1341,482,0,1999,2007,"1Fam"
219500,8,4,2,1,1,1928,434,0,2003,2007,"1Fam"
185000,6,3,2,0,0,1337,531,0,2003,2007,"1Fam"
179400,7,3,2,1,0,1476,552,0,2007,2007,"1Fam"
213500,8,3,2,1,0,1797,639,0,2006,2007,"1Fam"
179600,7,3,2,0,0,1422,626,0,2004,2007,"1Fam"
173500,5,2,2,0,0,1190,578,0,2005,2007,"1Fam"
167840,6,3,2,0,1,1330,437,0,2006,2007,"1Fam"
168675,7,3,2,1,1,1491,484,0,2006,2007,"1Fam"
167000,6,3,2,1,0,1536,400,0,2005,2007,"1Fam"
