"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
1390964,20235861,"2014-09-26",16332653,"Jessica","Fantastic hosts, provided plenty of information about their home and the neighborhood. Very quick to respond to any questions. The home was exactly as described and pictures. Truly a beautiful space for relaxation. We enjoyed our stay tremendously.",5
1401826,97073651,"2016-08-25",53381145,"Brendon","Our stay at Bretts was great. Brett was a great host and accommodated us esrly at short notice. The Room is as per the description, subway is less than a 5 min walk and everything you need is in the local neighbourhood. Sunnyside and Astoria also have some great local bars and food and are worth exploring on their own. Overall was a great experience.",5
1427518,7117416,"2013-09-07",2327299,"Nico","Liz and Rob are the most honest people you can find!! The apartment is 5 stars in (Website hidden by Airbnb) 3 block away from the L train (graham st) and if you are staying in Brooklyn you have to be close to the L..the apartment was spotless and you have everything you need. Great AC, great kitchen, great bed, great rooftop, elevator, great TV and you fly with the WiFi!! We just wish we can rent this apartment next time we go to NY!!!",5
1437593,106674368,"2016-10-07",55035184,"Ollie","Michael was a great host, very flexible with key pick up/drop off, recommended some awesome places to eat and drink. Thoroughly enjoyed my stay I'd definitely recommend. Bonus: it doesn't get better than this for location in NYC.",5
1438506,70111164,"2016-04-16",5949105,"Irene","The room was quite spacious even for Manhattan. And whole building is nice and clean. Safe area, right in the middle of midtown. She is very helpful and nice girl. Enjoyed my stay I will def get back next time being in the city",5
1439028,123490511,"2016-12-29",104521053,"Yihui","Even though I've never met Miles during my stay, he did help me a lot. When I accidentally locked the room while leaving the key inside, Miles kindly came to help me open the door. And the transportation was very convenient! However,  there were two flaws. One was the bathroom and kitchen were always in a mess cuz other housemates didn't clean their part. The other was one of the housemates was not that friendly. But fortunately, that person was about to move out.",3
1439028,167453327,"2017-07-06",1284089,"Melinda","The host canceled this reservation 2 days before arrival. This is an automated posting.",3
1449263,72728507,"2016-05-04",26901790,"Lucie","We spent five great days in Zachary's and Laura's apartment. Really great hosts, the house was great, and they answer very quickly to our messages. I definilty recommend them!",5
1455804,207193896,"2017-10-28",104925500,"Enrique","Abigail has always been super helpful and easy to reach. Thank you for your hints and assistance.",4
1461873,108811847,"2016-10-17",18867273,"Jessica","We were very comfortable at Chantilles & Lindas place. Easy and uncomplicated just the way we like it! Thank you for your hospitality, Linda.",5
1466688,32369682,"2015-05-17",30548080,"Satu","Bright apartment, lots of room for clothes and thick towels in the bathroom. Jp was easy to contact and very helpful in getting the keys to us. 


Me and my boyfriend spent a great week in NYC and the apartment fit well to our trip.",4
1474901,94374090,"2016-08-15",54210041,"Filippo","The apartment is awesome. The bedroom large and clean. Cinthya was really attentive about my arriving. The position is very good, just a couple of stops from Williamsburg and 20 minutes to Manhattan. I recommend Cinthya's apartment to everyone is visiting the city.",5
1480002,7352767,"2013-09-16",4062318,"Charles","Perfect place to stay in lower east side, for people who love a genuine NYC.


Recommended",4
1498283,28612454,"2015-03-27",13530785,"Meir","Marina and Eva are great hosts. I stayed in this apartment for two weeks and they always made sure that I felt welcome. The apartment is really big and the area is very peaceful. I highly recommend this listing.",5
1541129,35327001,"2015-06-17",34373626,"Mercedes","Our stay at Thu's apartment was perfect. A friend of her was waiting for us to give me the keys. Thu's apartment looks exactly as in the picture and was very comfortable, quiet and clean. Moreover it is situated in an excellent part of the city near all subways. We were out all day, and the apartment was very comfortable place to come and rest at night. On this specific weekend Thu's roommate was not in the city so we were practically alone in the apartment. Her roommate just came the last night, we talked to her briefly and she was very nice. We hope that since we had to take a very early morning flight we didn't bother her too much as we arranged our suitcases at night. On the other hand, although we did not meet Thu she was available to answer questions through chat all the time. I would definitely recommend this apartment for a stay in New York City. Thank you Thu! We had a great time!",5
1592355,50227248,"2015-10-10",189796,"Al","Andrew was great and quick to response.
The place is indeed a charming duplex, plenty of space with great outdoor balconies.
Highly recommended!
Thanks Andrew.",5
1598033,49892904,"2015-10-07",17267736,"(Email hidden by Airbnb)","We stayed in this apartment for more than one month and we have enjoyed it alot.. Mary and Joe are amazing friendly hosts who made our stay as good as they can. The apartment in reality is better than the photos and has huge space. The only problem is only one bathroom and the tvs are kinda of old . The area is ok but close to a not so nice area but not as bad as we expected. I highley recommend this apt specially if you are big group",5
1617264,55865274,"2015-12-06",22354963,"Mark","Friendly hosts, nice and clean. Everything I could reasonably want in an AirBnB was provided. Private bedroom and bathroom were a huge plus. Without question, would stay there again.",5
